"type";"fixed acidity";"volatile acidity";"citric acid";"residual sugar";"chlorides";"free sulfur dioxide";"total sulfur dioxide";"density";"pH";"sulphates";"alcohol";"quality"
0;0.41322314;0.193333333;0.289156627;0.023006135;0.146179402;0.131944444;0.320276498;0.200308463;0.248062016;0.45505618;0.188405797;5
0;0.247933884;0.28;0.06626506;0.013803681;0.109634551;0.052083333;0.099078341;0.160786582;0.496124031;0.320224719;0.217391304;5
0;0.26446281;0.226666667;0.210843373;0.015337423;0.131229236;0.052083333;0.076036866;0.17331791;0.480620155;0.185393258;0.173913043;5
0;0.26446281;0.233333333;0.21686747;0.015337423;0.132890365;0.045138889;0.071428571;0.174281858;0.480620155;0.191011236;0.173913043;6
0;0.743801653;0.146666667;0.445783133;0.030674847;0.142857143;0.027777778;0.050691244;0.2369385;0.372093023;0.308988764;0.405797101;7
0;0.743801653;0.146666667;0.445783133;0.030674847;0.142857143;0.027777778;0.050691244;0.2369385;0.372093023;0.308988764;0.405797101;7
0;0.330578512;0.326666667;0.186746988;0.018404908;0.099667774;0.086805556;0.262672811;0.176209755;0.441860465;0.174157303;0.188405797;5
0;0.330578512;0.24;0.168674699;0.032208589;0.151162791;0.059027778;0.205069124;0.182957393;0.387596899;0.252808989;0.202898551;5
0;0.595041322;0.146666667;0.34939759;0.023006135;0.074750831;0.020833333;0.029953917;0.209947947;0.457364341;0.370786517;0.362318841;7
0;0.487603306;0.3;0.361445783;0.021472393;0.049833887;0.013888889;0.029953917;0.168498168;0.449612403;0.359550562;0.637681159;6
0;0.347107438;0.43;0.144578313;0.033742331;0.122923588;0.03125;0.129032258;0.187777135;0.488372093;0.191011236;0.289855072;6
0;0.644628099;0.24;0.385542169;0.023006135;0.083056478;0.013888889;0.020737327;0.209947947;0.379844961;0.252808989;0.31884058;6
0;0.363636364;0.326666667;0.156626506;0.024539877;0.084717608;0.09375;0.1359447;0.169462117;0.449612403;0.117977528;0.304347826;5
0;0.330578512;0.436666667;0.048192771;0.027607362;0.137873754;0.03125;0.080645161;0.198380567;0.403100775;0.275280899;0.260869565;6
0;0.26446281;0.273333333;0.295180723;0.076687117;0.084717608;0.086805556;0.264976959;0.198380567;0.480620155;0.303370787;0.362318841;5
0;0.404958678;0.363333333;0.096385542;0.021472393;0.15282392;0.041666667;0.099078341;0.175245807;0.325581395;0.196629213;0.434782609;5
0;0.355371901;0.43;0.13253012;0.024539877;0.104651163;0.034722222;0.080645161;0.18488529;0.496124031;0.185393258;0.15942029;5
0;0.305785124;0.273333333;0.114457831;0.01993865;0.111295681;0.03125;0.087557604;0.165606324;0.519379845;0.179775281;0.246376812;5
0;0.330578512;0.3;0.198795181;0.027607362;0.117940199;0.079861111;0.31797235;0.181993445;0.449612403;0.213483146;0.217391304;5
0;0.330578512;0.173333333;0.222891566;0.021472393;0.121262458;0.079861111;0.119815668;0.1791016;0.480620155;0.207865169;0.202898551;6
0;0.297520661;0.3;0.156626506;0.021472393;0.15282392;0.052083333;0.152073733;0.165606324;0.333333333;0.196629213;0.202898551;5
0;0.247933884;0.353333333;0.024096386;0.013803681;0.079734219;0.013888889;0.00921659;0.156930789;0.542635659;0.213483146;0.217391304;5
0;0.396694215;0.376666667;0.15060241;0.021472393;0.122923588;0.024305556;0.050691244;0.212839792;0.434108527;0.213483146;0.289855072;6
0;0.380165289;0.37;0.21686747;0.021472393;0.132890365;0.048611111;0.112903226;0.199344515;0.457364341;0.196629213;0.347826087;4
0;0.32231405;0.233333333;0.15060241;0.030674847;0.106312292;0.097222222;0.131336406;0.174281858;0.503875969;0.202247191;0.362318841;6
0;0.421487603;0.34;0.301204819;0.021472393;0.544850498;0.090277778;0.17281106;0.1791016;0.248062016;0.780898876;0.217391304;6
0;0.429752066;0.493333333;0.084337349;0.030674847;0.132890365;0.027777778;0.039170507;0.217659533;0.519379845;0.230337079;0.260869565;5
0;0.32231405;0.233333333;0.15060241;0.030674847;0.106312292;0.097222222;0.131336406;0.174281858;0.503875969;0.202247191;0.362318841;6
0;0.256198347;0.293333333;0.15060241;0.030674847;0.119601329;0.03125;0.071428571;0.187777135;0.573643411;0.157303371;0.434782609;5
0;0.115702479;0.266666667;0.024096386;0.015337423;0.074750831;0.0625;0.230414747;0.107769424;0.635658915;0.224719101;0.608695652;7
0;0.347107438;0.2;0.036144578;0.018404908;0.11461794;0.038194444;0.099078341;0.176209755;0.503875969;0.168539326;0.275362319;6
0;0.388429752;0.193333333;0.120481928;0.033742331;0.134551495;0.059027778;0.119815668;0.209947947;0.480620155;0.269662921;0.231884058;6
0;0.256198347;0.293333333;0.15060241;0.030674847;0.119601329;0.03125;0.071428571;0.187777135;0.573643411;0.157303371;0.434782609;5
0;0.363636364;0.613333333;0.054216867;0.02607362;0.093023256;0.020833333;0.071428571;0.187777135;0.465116279;0.185393258;0.144927536;6
0;0.280991736;0.366666667;0;0.01993865;0.146179402;0.045138889;0.073732719;0.185849238;0.503875969;0.202247191;0.144927536;6
0;0.280991736;0.366666667;0;0.01993865;0.146179402;0.045138889;0.073732719;0.185849238;0.503875969;0.202247191;0.144927536;6
0;0.280991736;0.376666667;0;0.01993865;0.146179402;0.048611111;0.076036866;0.185849238;0.503875969;0.202247191;0.173913043;6
0;0.280991736;0.366666667;0;0.01993865;0.146179402;0.045138889;0.073732719;0.185849238;0.503875969;0.202247191;0.144927536;6
0;0.363636364;0.613333333;0.054216867;0.02607362;0.093023256;0.020833333;0.071428571;0.187777135;0.465116279;0.185393258;0.144927536;6
0;0.421487603;0.37;0.222891566;0.016871166;0.42192691;0.013888889;0.129032258;0.192596877;0.217054264;0.488764045;0.188405797;5
0;0.67768595;0.2;0.337349398;0.023006135;0.139534884;0.017361111;0.041474654;0.234046655;0.325581395;0.275280899;0.420289855;6
0;0.32231405;0.333333333;0.060240964;0.018404908;0.15448505;0.09375;0.237327189;0.164642375;0.279069767;0.151685393;0.260869565;6
0;0.925619835;0.086666667;0.265060241;0.024539877;0.109634551;0.03125;0.041474654;0.249469828;0.271317829;0.348314607;0.173913043;7
0;0.925619835;0.086666667;0.265060241;0.024539877;0.109634551;0.03125;0.041474654;0.249469828;0.271317829;0.348314607;0.173913043;7
0;0.289256198;0.386666667;0;0.021472393;0.124584718;0.017361111;0.039170507;0.215731637;0.689922481;0.415730337;0.275362319;6
0;0.272727273;0.4;0.042168675;0.01993865;0.109634551;0.052083333;0.103686636;0.187777135;0.511627907;0.168539326;0.217391304;5
0;0.363636364;0.346666667;0.102409639;0.02607362;0.104651163;0.034722222;0.15437788;0.177173703;0.372093023;0.129213483;0.188405797;5
0;0.32231405;0.3;0.036144578;0.016871166;0.107973422;0.027777778;0.076036866;0.174281858;0.488372093;0.146067416;0.260869565;6
0;0.289256198;0.386666667;0;0.021472393;0.124584718;0.017361111;0.039170507;0.215731637;0.689922481;0.415730337;0.275362319;6
0;0.578512397;0.16;0.265060241;0.015337423;0.089700997;0.052083333;0.071428571;0.21958743;0.387596899;0.314606742;0.289855072;6
0;0.272727273;0.346666667;0;0.018404908;0.107973422;0.052083333;0.064516129;0.194524773;0.581395349;0.269662921;0.275362319;6
0;0.603305785;0.18;0.289156627;0.038343558;0.134551495;0.013888889;0.034562212;0.221515327;0.348837209;0.174157303;0.362318841;5
0;0.32231405;0.463333333;0.253012048;0.01993865;0.137873754;0.024305556;0.184331797;0.169462117;0.395348837;0.207865169;0.217391304;5
0;0.272727273;0.346666667;0;0.018404908;0.107973422;0.052083333;0.064516129;0.194524773;0.581395349;0.269662921;0.275362319;6
0;0.347107438;0.326666667;0.138554217;0.039877301;0.106312292;0.055555556;0.260368664;0.185849238;0.418604651;0.196629213;0.188405797;5
0;0.462809917;0.173333333;0.222891566;0.024539877;0.109634551;0.013888889;0.016129032;0.209947947;0.387596899;0.224719101;0.173913043;5
0;0.231404959;0.41;0;0.023006135;0.109634551;0.038194444;0.115207373;0.186813187;0.596899225;0.252808989;0.173913043;5
0;0.32231405;0.22;0.457831325;0.018404908;1;0.024305556;0.089861751;0.186813187;0.263565891;0.584269663;0.202898551;5
0;0.512396694;0.153333333;0.28313253;0.030674847;0.126245847;0.045138889;0.062211982;0.241758242;0.496124031;0.325842697;0.362318841;7
0;0.338842975;0.166666667;0.138554217;0.016871166;0.112956811;0.059027778;0.089861751;0.176209755;0.441860465;0.241573034;0.188405797;5
0;0.26446281;0.596666667;0.024096386;0.021472393;0.129568106;0.038194444;0.140552995;0.164642375;0.488372093;0.213483146;0.202898551;4
0;0.347107438;0.293333333;0.018072289;0.016871166;0.101328904;0.03125;0.066820276;0.166570272;0.480620155;0.196629213;0.289855072;5
0;0.338842975;0.193333333;0.138554217;0.018404908;0.112956811;0.076388889;0.099078341;0.177173703;0.434108527;0.252808989;0.188405797;5
0;0.719008264;0.32;0.295180723;0.027607362;0.091362126;0.013888889;0.048387097;0.246577983;0.279069767;0.365168539;0.420289855;5
0;0.661157025;0.12;0.313253012;0.018404908;0.102990033;0.017361111;0.00921659;0.186813187;0.372093023;0.280898876;0.31884058;7
0;0.355371901;0.526666667;0;0.041411043;0.144518272;0.086805556;0.126728111;0.253325622;0.682170543;0.280898876;0.260869565;4
0;0.338842975;0.18;0.277108434;0.04601227;0.11461794;0.048611111;0.071428571;0.19645267;0.488372093;0.359550562;0.695652174;8
0;0.256198347;0.306666667;0.024096386;0.036809816;0.112956811;0.020833333;0.048387097;0.223443223;0.751937984;0.387640449;0.202898551;6
0;0.636363636;0.066666667;0.307228916;0.052147239;0.157807309;0.010416667;0.039170507;0.240794293;0.434108527;0.421348315;0.304347826;6
0;0.338842975;0.31;0.036144578;0.052147239;0.129568106;0.090277778;0.126728111;0.181029497;0.496124031;0.252808989;0.391304348;6
0;0.636363636;0.066666667;0.307228916;0.052147239;0.157807309;0.010416667;0.039170507;0.240794293;0.434108527;0.421348315;0.304347826;6
0;0.58677686;0.193333333;0.34939759;0.052147239;0.102990033;0.055555556;0.1359447;0.235974552;0.387596899;0.314606742;0.304347826;5
0;0.380165289;0.423333333;0.120481928;0.027607362;0.111295681;0.03125;0.073732719;0.197416618;0.457364341;0.235955056;0.202898551;5
0;0.305785124;0.38;0.108433735;0.098159509;0.131229236;0.090277778;0.202764977;0.232118758;0.511627907;0.308988764;0.202898551;5
0;0.338842975;0.31;0.036144578;0.052147239;0.129568106;0.090277778;0.126728111;0.181029497;0.496124031;0.252808989;0.391304348;6
0;0.256198347;0.306666667;0.024096386;0.036809816;0.112956811;0.020833333;0.048387097;0.223443223;0.751937984;0.387640449;0.202898551;6
0;0.636363636;0.066666667;0.307228916;0.052147239;0.157807309;0.010416667;0.039170507;0.240794293;0.434108527;0.421348315;0.304347826;6
0;0.537190083;0.16;0.271084337;0.088957055;0.106312292;0.013888889;0.016129032;0.20223636;0.395348837;0.337078652;0.666666667;8
0;0.421487603;0.213333333;0.192771084;0.076687117;0.129568106;0.03125;0.094470046;0.23115481;0.511627907;0.308988764;0.362318841;7
0;0.628099174;0.12;0.265060241;0.04601227;0.102990033;0.017361111;0.029953917;0.221515327;0.310077519;0.337078652;0.188405797;6
0;0.32231405;0.126666667;0.409638554;0.044478528;0.579734219;0.013888889;0.00921659;0.194524773;0.410852713;0.483146067;0.275362319;7
0;0.314049587;0.293333333;0.072289157;0.036809816;0.096345515;0.038194444;0.108294931;0.192596877;0.496124031;0.196629213;0.15942029;5
0;0.421487603;0.213333333;0.192771084;0.076687117;0.129568106;0.03125;0.094470046;0.23115481;0.511627907;0.308988764;0.362318841;7
0;0.504132231;0.34;0.042168675;0.042944785;0.15448505;0.107638889;0.149769585;0.251397725;0.457364341;0.275280899;0.260869565;5
0;0.504132231;0.34;0.042168675;0.042944785;0.15448505;0.107638889;0.149769585;0.251397725;0.457364341;0.275280899;0.260869565;5
0;0.67768595;0.246666667;0.331325301;0.021472393;0.106312292;0.083333333;0.099078341;0.24272219;0.294573643;0.303370787;0.333333333;6
0;0.305785124;0.213333333;0.072289157;0.036809816;0.137873754;0.097222222;0.108294931;0.18488529;0.503875969;0.269662921;0.333333333;6
0;0.404958678;0.293333333;0.054216867;0.029141104;0.136212625;0.065972222;0.099078341;0.20223636;0.480620155;0.359550562;0.376811594;7
0;0.644628099;0.226666667;0.319277108;0.041411043;0.159468439;0.111111111;0.211981567;0.267784847;0.372093023;0.41011236;0.173913043;5
0;0.404958678;0.293333333;0.054216867;0.029141104;0.136212625;0.065972222;0.099078341;0.20223636;0.480620155;0.359550562;0.376811594;7
0;0.595041322;0.08;0.289156627;0.021472393;0.554817276;0.017361111;0.02764977;0.20802005;0.449612403;0.275280899;0.362318841;5
0;0.545454545;0.313333333;0.138554217;0.032208589;0.136212625;0.059027778;0.096774194;0.2369385;0.387596899;0.235955056;0.333333333;6
0;0.256198347;0.186666667;0.15060241;0.027607362;0.147840532;0.013888889;0.023041475;0.1791016;0.534883721;0.213483146;0.304347826;6
0;0.785123967;0.173333333;0.313253012;0.039877301;0.141196013;0.055555556;0.108294931;0.275496433;0.255813953;0.331460674;0.217391304;6
0;0.578512397;0.28;0.277108434;0.029141104;0.106312292;0.013888889;0.048387097;0.250433777;0.255813953;0.235955056;0.217391304;5
0;0.561983471;0.5;0.222891566;0.030674847;0.127906977;0.086805556;0.147465438;0.211875843;0.341085271;0.168539326;0.275362319;5
0;0.272727273;0.366666667;0.036144578;0.021472393;0.122923588;0.024305556;0.052995392;0.220551378;0.736434109;0.286516854;0.231884058;5
0;0.280991736;0.38;0.012048193;0.02607362;0.141196013;0.013888889;0.057603687;0.235010603;0.736434109;0.325842697;0.246376812;5
0;0.256198347;0.393333333;0.036144578;0.023006135;0.117940199;0.024305556;0.062211982;0.218623482;0.744186047;0.275280899;0.231884058;5
0;0.305785124;0.3;0.036144578;0.030674847;0.127906977;0.065972222;0.087557604;0.181029497;0.511627907;0.207865169;0.391304348;6
0;0.603305785;0.066666667;0.289156627;0.013803681;0.098006645;0.020833333;0.020737327;0.19645267;0.387596899;0.235955056;0.304347826;6
0;0.371900826;0.416666667;0.072289157;0.030674847;0.137873754;0.038194444;0.050691244;0.2369385;0.612403101;0.280898876;0.289855072;5
0;0.297520661;0.393333333;0.072289157;0.015337423;0.294019934;0.013888889;0.034562212;0.171390013;0.519379845;0.179775281;0.217391304;5
0;0.380165289;0.38;0.361445783;0.023006135;0.171096346;0.038194444;0.193548387;0.19645267;0.372093023;0.168539326;0.173913043;5
0;0.537190083;0.3;0.289156627;0.029141104;0.089700997;0.017361111;0.043778802;0.244650087;0.310077519;0.207865169;0.188405797;6
0;0.314049587;0.36;0.192771084;0.024539877;0.121262458;0.020833333;0.110599078;0.182957393;0.496124031;0.168539326;0.202898551;5
0;0.537190083;0.22;0.253012048;0.027607362;0.338870432;0.017361111;0.01843318;0.2369385;0.364341085;0.224719101;0.217391304;6
0;0.537190083;0.233333333;0.265060241;0.027607362;0.340531561;0.013888889;0.013824885;0.2369385;0.364341085;0.230337079;0.217391304;6
0;0.297520661;0.14;0.228915663;0.016871166;0.088039867;0.027777778;0.055299539;0.186813187;0.534883721;0.174157303;0.217391304;6
0;0.537190083;0.3;0.289156627;0.029141104;0.089700997;0.017361111;0.043778802;0.244650087;0.310077519;0.207865169;0.188405797;6
0;0.338842975;0.3;0.144578313;0.021472393;0.104651163;0.048611111;0.228110599;0.171390013;0.426356589;0.179775281;0.202898551;6
0;0.429752066;0.253333333;0.186746988;0.033742331;0.139534884;0.0625;0.211981567;0.212839792;0.465116279;0.230337079;0.217391304;6
0;0.396694215;0.26;0.180722892;0.036809816;0.111295681;0.100694444;0.297235023;0.20223636;0.449612403;0.174157303;0.202898551;5
0;0.297520661;0.186666667;0.174698795;0.030674847;0.129568106;0.086805556;0.152073733;0.180065548;0.519379845;0.258426966;0.434782609;5
0;0.272727273;0.18;0.174698795;0.029141104;0.144518272;0.065972222;0.108294931;0.175245807;0.542635659;0.241573034;0.434782609;6
0;0.479338843;0.32;0.138554217;0.042944785;0.15448505;0.125;0.198156682;0.240794293;0.449612403;0.241573034;0.304347826;5
0;0.479338843;0.46;0.072289157;0.035276074;0.121262458;0.100694444;0.156682028;0.222479275;0.449612403;0.235955056;0.347826087;6
0;0.495867769;0.386666667;0.234939759;0.039877301;0.122923588;0.069444444;0.122119816;0.227299017;0.503875969;0.275280899;0.507246377;7
0;0.479338843;0.46;0.072289157;0.035276074;0.121262458;0.100694444;0.156682028;0.222479275;0.449612403;0.235955056;0.347826087;6
0;0.495867769;0.386666667;0.234939759;0.039877301;0.122923588;0.069444444;0.122119816;0.227299017;0.503875969;0.275280899;0.507246377;7
0;0.454545455;0.353333333;0.156626506;0.042944785;0.134551495;0.083333333;0.186635945;0.243686138;0.403100775;0.224719101;0.246376812;5
0;0.330578512;0.36;0.030120482;0.02607362;0.11627907;0.017361111;0.02764977;0.197416618;0.441860465;0.230337079;0.188405797;5
0;0.537190083;0.34;0.253012048;0.033742331;0.134551495;0.118055556;0.15437788;0.229226913;0.434108527;0.269662921;0.217391304;6
0;0.512396694;0.273333333;0.120481928;0.159509202;0.102990033;0.041666667;0.101382488;0.27742433;0.341085271;0.264044944;0.173913043;6
0;0.512396694;0.273333333;0.120481928;0.159509202;0.102990033;0.041666667;0.101382488;0.27742433;0.341085271;0.264044944;0.173913043;6
0;0.644628099;0.3;0.397590361;0.046779141;0.186046512;0.017361111;0.01843318;0.206092153;0.255813953;0.292134831;0.507246377;7
0;0.537190083;0.24;0.301204819;0.059815951;0.162790698;0.013888889;0.016129032;0.209947947;0.434108527;0.342696629;0.507246377;5
0;0.79338843;0.126666667;0.373493976;0.030674847;0.121262458;0.017361111;0.034562212;0.252361673;0.341085271;0.252808989;0.246376812;6
0;0.570247934;0.253333333;0.234939759;0.021472393;0.086378738;0.020833333;0.020737327;0.211875843;0.356589147;0.224719101;0.217391304;5
0;0.52892562;0.186666667;0.385542169;0.035276074;0.187707641;0.03125;0.080645161;0.209947947;0.395348837;0.247191011;0.652173913;6
0;0.52892562;0.186666667;0.385542169;0.035276074;0.187707641;0.03125;0.080645161;0.209947947;0.395348837;0.247191011;0.652173913;6
0;0.347107438;0.333333333;0.168674699;0.039877301;0.094684385;0.069444444;0.248847926;0.19645267;0.387596899;0.179775281;0.202898551;6
0;0.380165289;0.32;0.048192771;0.023006135;0.159468439;0.052083333;0.087557604;0.16753422;0.317829457;0.168539326;0.434782609;5
0;0.338842975;0.38;0.006024096;0.029141104;0.11461794;0.055555556;0.073732719;0.177173703;0.480620155;0.292134831;0.536231884;7
0;0.669421488;0.41;0.319277108;0.042944785;0.197674419;0.020833333;0.034562212;0.233082707;0.348837209;0.348314607;0.608695652;7
0;0.421487603;0.233333333;0.271084337;0.01993865;0.071428571;0.017361111;0.023041475;0.148255254;0.488372093;0.269662921;0.652173913;6
0;0.330578512;0.233333333;0.192771084;0.033742331;0.117940199;0.097222222;0.119815668;0.198380567;0.457364341;0.235955056;0.333333333;5
0;0.710743802;0.273333333;0.34939759;0.036809816;0.156146179;0.09375;0.214285714;0.263929053;0.341085271;0.438202247;0.507246377;6
0;0.719008264;0.133333333;0.325301205;0.02607362;0.121262458;0.038194444;0.052995392;0.24272219;0.302325581;0.640449438;0.260869565;7
